Record,Server Address,first
1165,172.21.1.81,1
1166,172.22.1.81,1
1167,172.24.1.81,1
1168,172.23.1.80,1
1169,172.22.1.90,1
1170,172.23.1.80,1
1171,172.22.1.80,1
1172,172.23.1.80,1
1173,172.22.1.80,1
1174,172.23.1.80,1
1175,172.22.1.81,1
1176,172.22.1.80,1
1177,172.22.1.80,1
1178,172.24.1.80,1
1179,172.22.1.81,1
1180,172.22.1.90,1
1181,172.22.1.90,1
1182,172.24.1.80,1
1183,172.23.1.80,1
1184,172.24.1.81,1
1185,172.22.1.81,1
1186,172.22.1.90,1
1187,172.22.1.80,1
1188,172.24.1.81,1
1189,172.22.1.80,1
1190,172.22.1.80,1
1191,172.24.1.80,1
1192,172.24.1.81,1
1193,172.23.1.80,1
1194,172.22.1.90,1
1195,172.22.1.90,1
1196,172.23.1.80,1
1197,172.24.1.81,1
1198,172.24.1.81,1
1199,172.22.1.81,1
1200,172.22.1.80,1
1201,172.22.1.80,1
1202,172.23.1.80,1
1203,172.24.1.80,1
1204,172.23.1.80,1
1205,172.22.1.81,1
1206,172.24.1.80,1
1207,172.22.1.90,1
1208,172.24.1.81,1
1209,172.23.1.80,1
1210,172.22.1.80,1
1211,172.22.1.80,1
1212,172.21.1.81,1
1213,172.22.1.80,1
1214,172.22.1.80,1
1215,172.22.1.81,1
1216,172.23.1.80,1
1217,172.23.1.80,1
1218,172.24.1.81,1
1219,172.23.1.80,1
1220,172.23.1.80,1
1221,172.23.1.80,1
1222,172.24.1.81,1
1223,172.22.1.90,1
1224,172.22.1.90,1
1225,172.22.1.80,1
1226,172.23.1.81,1
1227,172.22.1.80,1
1228,172.23.1.80,1
1229,172.23.1.80,1
1230,172.22.1.80,1
1231,172.23.1.80,1
1232,172.22.1.81,1
1233,172.22.1.81,1
1234,172.24.1.80,1
1235,172.22.1.90,1
1236,172.21.1.81,1
1237,172.22.1.81,1
1238,172.23.1.80,1
1239,172.24.1.81,1
1240,172.22.1.90,1
1241,172.22.1.80,1
1242,172.24.1.81,1
1243,172.22.1.81,1
1244,172.22.1.90,1
1245,172.24.1.80,1
1246,172.23.1.80,1
1247,172.24.1.80,1
1248,172.24.1.81,1
1249,172.22.1.90,1
1250,172.23.1.80,1
1251,172.23.1.80,1
1252,172.24.1.80,1
1253,172.22.1.80,1
1254,172.23.1.81,1
1255,172.23.1.80,1
1256,172.21.1.80,1
1257,172.22.1.81,1
1258,172.24.1.81,1
1259,172.22.1.81,1
1260,172.22.1.80,1
1261,172.23.1.80,1
1262,107.21.104.168,1
1263,172.23.1.81,1
1264,172.22.1.81,1
1265,172.22.1.80,1
1266,172.22.1.90,1
1267,172.22.1.90,1
1268,172.24.1.80,1
1269,172.23.1.81,1
1270,172.23.1.80,1
1271,172.22.1.80,1
1272,172.23.1.80,1
1273,172.21.1.81,1
1274,172.24.1.81,1
1275,172.23.1.81,1
1276,107.21.104.168,1
1277,172.22.1.90,1
1278,172.21.1.81,1
1279,172.22.1.81,1
1280,172.22.1.80,1
1281,172.22.1.81,1
1282,172.22.1.81,1
1283,172.23.1.80,1
1284,172.24.1.80,1
1285,172.21.1.81,1
1286,172.22.1.81,1
1287,172.22.1.90,1
1288,172.24.1.80,1
1289,172.24.1.81,1
1290,172.22.1.90,1
1291,172.23.1.81,1
1292,172.23.1.80,1
1293,172.22.1.80,1
1294,172.23.1.80,1
1295,172.24.1.80,1
1296,172.23.1.81,1
1297,172.23.1.80,1
1298,172.22.1.80,1
1299,172.23.1.81,1
1300,172.22.1.81,1
1301,172.22.1.80,1
1302,172.22.1.90,1
1303,172.22.1.90,1
1304,172.22.1.81,1
1305,172.22.1.81,1
1306,172.22.1.80,1
1307,172.22.1.81,1
1308,172.24.1.80,1
1309,172.24.1.80,1
1310,172.22.1.81,1
1311,172.23.1.80,1
1312,172.23.1.81,1
1313,172.22.1.81,1
1314,172.22.1.80,1
1315,172.22.1.80,1
1316,172.22.1.80,1
1317,172.22.1.81,1
1318,172.23.1.80,1
1319,172.23.1.80,1
1320,172.22.1.90,1
1321,172.24.1.81,1
1322,172.22.1.90,1
1323,172.23.1.80,1
1324,172.22.1.81,1
1325,172.23.1.81,1
1326,172.24.1.80,1
1327,172.22.1.81,1
1328,172.22.1.81,1
1329,172.22.1.80,1
1330,172.24.1.80,1
1331,172.24.1.81,1
1332,192.168.0.9,1
1333,172.22.1.90,1
1334,172.23.1.81,1
1335,172.22.1.90,1
1336,172.22.1.81,1
1337,172.22.1.81,1
1338,172.22.1.90,1
1339,172.22.1.80,1
1340,172.22.1.80,1
1341,172.24.1.81,1
1342,172.24.1.81,1
1343,172.23.1.80,1
1344,172.22.1.81,1
1345,172.23.1.80,1
1346,172.23.1.81,1
1347,172.23.1.80,1
1348,172.23.1.80,1
1349,172.22.1.81,1
1350,172.23.1.80,1
1351,172.22.1.81,1
1352,172.23.1.80,1
1353,172.23.1.81,1
1354,172.22.1.90,1
1355,172.24.1.81,1
1356,172.22.1.80,1
1357,172.22.1.81,1
1358,172.23.1.81,1
1359,172.23.1.80,1
1360,172.21.1.81,1
1361,172.23.1.80,1
1362,172.23.1.80,1
1363,172.22.1.81,1
1364,34.239.253.124,3
1365,172.23.1.81,1
1366,172.22.1.80,1
1367,172.24.1.81,1
1368,172.22.1.80,1
1369,172.22.1.90,1
1370,172.24.1.81,1
1371,172.23.1.80,1
1372,172.23.1.80,1
1373,172.23.1.80,1
1374,172.22.1.80,1
1375,172.24.1.81,1
1376,172.24.1.81,1
1377,172.22.1.90,1
1378,172.23.1.81,1
1379,172.22.1.81,1
1380,172.22.1.90,1
1381,172.24.1.80,1
1382,172.24.1.81,1
1383,172.23.1.80,1
1384,172.24.1.81,1
1385,172.24.1.80,1
1386,172.22.1.90,1
1387,172.24.1.81,1
1388,172.22.1.80,1
1389,172.22.1.90,1
1390,172.22.1.81,1
1391,172.24.1.81,1
1392,172.22.1.80,1
1393,172.23.1.80,1
1394,172.22.1.90,1
1395,172.23.1.81,1
1396,172.22.1.81,1
1397,172.22.1.80,1
1398,172.217.14.170,1
1399,54.225.191.62,5
1400,54.225.191.62,5
1401,172.24.1.81,1
1402,172.23.1.80,1
1403,172.24.1.80,1
1404,172.21.1.81,1
1405,172.21.1.81,1
1406,172.24.1.81,1
1407,172.22.1.80,1
1408,172.22.1.80,1
1409,172.23.1.80,1
1410,172.23.1.80,1
1411,172.22.1.90,1
1412,172.22.1.90,1
1413,172.22.1.81,1
1414,172.22.1.80,1
1415,172.22.1.80,1
1416,172.22.1.90,1
1417,172.23.1.80,1
1418,172.23.1.80,1
1419,172.22.1.81,1
1420,172.24.1.80,1
1421,172.24.1.81,1
1422,172.24.1.80,1
1423,172.22.1.81,1
1424,172.22.1.80,1
1425,172.23.1.80,1
1426,172.22.1.90,1
1427,172.22.1.80,1
1428,172.22.1.81,1
1429,172.22.1.80,1
1430,172.24.1.81,1
1431,172.24.1.81,1
1432,172.22.1.81,1
1433,172.22.1.90,1
1434,172.21.1.80,1
1435,172.23.1.80,1
1436,172.24.1.81,1
1437,172.22.1.81,1
1438,172.24.1.81,1
1439,172.24.1.81,1
1440,172.24.1.81,1
1441,172.23.1.80,1
1442,172.23.1.80,1
1443,172.22.1.81,1
1444,172.22.1.80,1
1445,172.22.1.80,1
1446,172.24.1.80,1
1447,172.22.1.90,1
1448,172.24.1.81,1
1449,172.24.1.80,1
1450,172.24.1.81,1
1451,172.24.1.80,1
1452,172.22.1.90,1
1453,172.22.1.90,1
1454,172.22.1.81,1
1455,172.24.1.80,1
1456,172.22.1.80,1
1457,172.22.1.81,1
1458,172.22.1.80,1
1459,172.22.1.80,1
1460,172.22.1.81,1
1461,172.24.1.81,1
1462,172.22.1.80,1
1463,172.22.1.80,1
1464,172.23.1.80,1
1465,172.24.1.80,1
1466,172.24.1.81,1
1467,172.22.1.90,1
1468,107.21.104.168,1
1469,172.22.1.81,1
1470,172.24.1.81,1
1471,172.24.1.80,1
1472,172.24.1.81,1
1473,172.23.1.80,1
1474,172.22.1.80,1
1475,172.24.1.81,1
1476,172.22.1.90,1
1477,172.22.1.90,1
1478,172.22.1.90,1
1479,172.22.1.80,1
1480,172.24.1.81,1
1481,172.22.1.80,1
1482,172.22.1.80,1
1483,172.22.1.90,1
1484,172.22.1.90,1
1485,172.22.1.81,1
1486,172.22.1.80,1
1487,172.23.1.81,1
1488,172.23.1.80,1
1489,172.22.1.81,1
1490,172.24.1.81,1
1491,172.23.1.80,1
1492,172.22.1.81,1
1493,172.21.1.81,1
1494,172.21.1.81,1
1495,172.22.1.90,1
1496,172.22.1.80,1
1497,172.24.1.80,1
1498,172.23.1.81,1
1499,172.22.1.81,1
1500,172.23.1.80,1
1501,172.21.1.81,1
1502,172.22.1.90,1
1503,172.22.1.80,1
1504,172.22.1.81,1
1505,172.23.1.80,1
1506,172.22.1.90,1
1507,172.24.1.81,1
1508,172.22.1.81,1
1509,172.22.1.90,1
1510,172.22.1.90,1
1511,172.23.1.81,1
1512,172.22.1.90,1
1513,172.22.1.81,1
1514,172.22.1.80,1
1515,172.24.1.81,1
1516,172.24.1.80,1
1517,172.22.1.81,1
1518,172.22.1.81,1
1519,172.21.1.81,1
1520,172.22.1.80,1
1521,172.21.1.81,1
1522,172.22.1.90,1
1523,172.22.1.80,1
1524,172.22.1.81,1
1525,172.24.1.81,1
1526,172.24.1.80,1
1527,172.22.1.81,1
1528,172.22.1.80,1
1529,172.22.1.90,1
1530,172.24.1.81,1
1531,172.22.1.81,1
1532,172.22.1.80,1
1533,172.23.1.80,1
1534,172.22.1.81,1
1535,172.23.1.80,1
1536,172.24.1.81,1
1537,172.21.1.81,1
1538,172.24.1.80,1
1539,172.21.1.81,1
1540,172.22.1.81,1
1541,172.22.1.90,1
1542,172.22.1.90,1
1543,172.22.1.81,1
1544,172.22.1.90,1
1545,172.22.1.81,1
1546,172.22.1.90,1
1547,172.24.1.80,1
1548,172.22.1.81,1
1549,172.22.1.80,1
1550,172.22.1.81,1
1551,172.24.1.81,1
1552,172.22.1.90,1
1553,172.21.1.81,1
1554,172.23.1.80,1
1555,172.22.1.90,1
1556,172.22.1.80,1
1557,172.22.1.90,1
1558,172.24.1.81,1
1559,172.22.1.81,1
1560,172.24.1.80,1
1561,172.22.1.90,1
1562,172.21.1.81,1
1563,172.22.1.90,1
1564,172.22.1.90,1
1565,172.22.1.80,1
1566,172.24.1.80,1
1567,172.22.1.90,1
1568,172.22.1.81,1
1569,172.23.1.80,1
1570,172.22.1.90,1
1571,172.21.1.80,1
1572,172.23.1.80,1
1573,172.21.1.81,1
1574,172.23.1.80,1
1575,172.23.1.80,1
1576,172.22.1.80,1
1577,172.23.1.80,1
1578,172.22.1.81,1
1579,172.22.1.81,1
1580,172.22.1.90,1
1581,172.22.1.90,1
1582,172.21.1.81,1
1583,172.22.1.80,1
1584,172.22.1.81,1
1585,172.24.1.81,1
1586,172.22.1.81,1
1587,172.22.1.90,1
1588,172.22.1.90,1
1589,172.23.1.80,1
1590,172.22.1.80,1
1591,172.22.1.90,1
1592,172.22.1.90,1
1593,172.22.1.90,1
1594,172.23.1.80,1
1595,172.21.1.81,1
1596,172.21.1.81,1
1597,172.22.1.80,1
1598,172.23.1.80,1
1599,172.22.1.81,1
1600,172.22.1.90,1
1601,54.225.191.62,5
1602,50.17.246.68,5
1603,172.22.1.81,1
1604,172.24.1.81,1
1605,50.17.246.68,5
1606,172.22.1.90,1
1607,172.21.1.81,1
1608,172.24.1.80,1
1609,172.22.1.90,1
1610,172.22.1.90,1
1611,172.22.1.80,1
1612,172.22.1.90,1
1613,172.22.1.81,1
1614,172.22.1.80,1
1615,172.23.1.80,1
1616,172.23.1.80,1
1617,172.23.1.80,1
1618,172.22.1.81,1
1619,172.22.1.90,1
1620,172.22.1.80,1
1621,172.24.1.81,1
1622,172.22.1.81,1
1623,172.24.1.81,1
1624,172.23.1.80,1
1625,172.21.1.81,1
1626,172.23.1.80,1
1627,172.22.1.80,1
1628,172.21.1.81,1
1629,172.22.1.81,1
1630,172.24.1.80,1
1631,172.24.1.81,1
1632,172.22.1.90,1
1633,172.21.1.81,1
1634,172.21.1.81,1
1635,172.23.1.80,1
1636,172.23.1.81,1
1637,172.21.1.81,1
1638,172.22.1.81,1
1639,172.24.1.81,1
1640,172.21.1.81,1
1641,172.22.1.90,1
1642,172.21.1.81,1
1643,172.22.1.90,1
1644,172.23.1.80,1
1645,172.22.1.90,1
1646,34.239.253.124,3
1647,172.24.1.81,1
1648,172.23.1.80,1
1649,172.21.1.81,1
1650,172.23.1.81,1
1651,172.22.1.81,1
1652,172.21.1.81,1
1653,172.24.1.80,1
1654,172.22.1.90,1
1655,172.22.1.90,1
1656,172.22.1.81,1
1657,172.22.1.90,1
1658,172.21.1.81,1
1659,216.58.194.69,2
1660,172.21.1.81,1
1661,172.22.1.80,1
1662,172.22.1.81,1
1663,172.23.1.80,1
1664,172.21.1.81,1
1665,172.21.1.81,1
1666,172.24.1.81,1
1667,172.22.1.90,1
1668,172.21.1.81,1
1669,172.22.1.90,1
1670,172.24.1.81,1
1671,172.22.1.90,1
1672,172.22.1.90,1
1673,172.23.1.80,1
1674,172.24.1.81,1
1675,172.24.1.81,1
1676,172.23.1.80,1
1677,172.23.1.81,1
1678,172.24.1.81,1
1679,172.22.1.90,1
1680,172.22.1.90,1
1681,172.23.1.81,1
1682,172.21.1.81,1
1683,172.22.1.90,1
1684,172.22.1.90,1
1685,172.21.1.81,1
1686,54.221.220.135,5
1687,172.21.1.81,1
1688,172.23.1.80,1
1689,172.21.1.81,1
1690,172.22.1.90,1
1691,172.22.1.81,1
1692,172.22.1.81,1
1693,172.22.1.81,1
1694,172.23.1.81,1
1695,172.23.1.81,1
1696,172.22.1.90,1
1697,172.21.1.81,1
1698,172.22.1.81,1
1699,172.22.1.81,1
1700,172.22.1.90,1
1701,172.24.1.81,1
1702,172.23.1.81,1
1703,172.22.1.90,1
1704,172.22.1.90,1
1705,172.22.1.81,1
1706,172.21.1.81,1
1707,172.23.1.81,1
1708,172.22.1.81,1
1709,172.21.1.81,1
1710,172.21.1.81,1
1711,172.22.1.81,1
1712,172.23.1.80,1
1713,172.24.1.81,1
1714,172.21.1.81,1
1715,172.22.1.80,1
1716,172.22.1.90,1
1717,172.24.1.81,1
1718,172.22.1.81,1
1719,172.23.1.81,1
1720,172.21.1.81,1
1721,172.22.1.90,1
1722,172.22.1.81,1
1723,172.24.1.81,1
1724,172.23.1.81,1
1725,172.23.1.80,1
1726,172.22.1.90,1
1727,172.21.1.81,1
1728,54.221.220.135,5
1729,172.22.1.81,1
1730,172.24.1.81,1
1731,172.23.1.81,1
1732,172.23.1.80,1
1733,107.21.104.168,1
1734,172.22.1.90,1
1735,172.23.1.81,1
1736,172.24.1.81,1
1737,172.22.1.81,1
1738,172.24.1.81,1
1739,172.22.1.90,1
1740,172.21.1.81,1
1741,172.24.1.81,1
1742,172.23.1.80,1
1743,172.22.1.90,1
1744,172.22.1.81,1
1745,172.22.1.90,1
1746,172.21.1.81,1
1747,172.23.1.81,1
1748,172.22.1.81,1
1749,172.22.1.90,1
1750,172.21.1.81,1
1751,172.23.1.81,1
1752,172.22.1.90,1
1753,172.22.1.90,1
1754,172.21.1.81,1
1755,172.23.1.81,1
1756,172.24.1.81,1
1757,172.21.1.81,1
1758,172.24.1.81,1
1759,172.23.1.80,1
1760,172.23.1.80,1
1761,172.22.1.90,1
1762,172.22.1.81,1
1763,172.23.1.81,1
1764,172.21.1.81,1
1765,172.22.1.80,1
1766,172.22.1.81,1
1767,172.23.1.80,1
1768,172.22.1.81,1
1769,172.22.1.90,1
1770,172.23.1.80,1
1771,172.21.1.81,1
1772,172.23.1.81,1
1773,172.23.1.80,1
1774,172.24.1.81,1
1775,172.24.1.81,1
1776,172.23.1.80,1
1777,172.22.1.90,1
1778,172.22.1.90,1
1779,172.21.1.81,1
1780,172.24.1.81,1
1781,172.23.1.80,1
1782,172.23.1.81,1
1783,172.24.1.81,1
1784,172.22.1.81,1
1785,172.24.1.81,1
1786,172.23.1.80,1
1787,172.23.1.80,1
1788,172.23.1.81,1
1789,172.23.1.80,1
1790,172.24.1.81,1
1791,172.24.1.81,1
1792,172.23.1.81,1
1793,172.22.1.90,1
1794,172.24.1.81,1
1795,172.23.1.80,1
1796,172.24.1.81,1
1797,172.22.1.90,1
1798,172.21.1.81,1
1799,172.23.1.81,1
1800,172.23.1.80,1
1801,172.22.1.81,1
1802,172.22.1.90,1
1803,172.23.1.80,1
1804,172.22.1.90,1
1805,172.22.1.90,1
1806,172.23.1.81,1
1807,172.22.1.90,1
1808,172.24.1.81,1
1809,172.22.1.81,1
1810,172.22.1.90,1
1811,172.23.1.80,1
1812,172.22.1.90,1
1813,172.23.1.81,1
1814,172.21.1.81,1
1815,172.24.1.81,1
1816,172.21.1.81,1
1817,172.24.1.81,1
1818,172.22.1.81,1
1819,172.24.1.81,1
1820,172.21.1.81,1
1821,172.23.1.80,1
1822,172.23.1.81,1
1823,172.22.1.81,1
1824,172.22.1.81,1
1825,172.23.1.80,1
1826,172.24.1.81,1
1827,172.22.1.90,1
1828,172.24.1.81,1
1829,172.22.1.90,1
1830,172.22.1.81,1
1831,172.21.1.81,1
1832,172.24.1.81,1
1833,172.22.1.81,1
1834,172.22.1.90,1
1835,172.22.1.81,1
1836,172.22.1.80,1
1837,172.24.1.81,1
1838,172.24.1.81,1
1839,172.22.1.81,1
1840,54.225.191.62,5
1841,50.17.246.68,5
1842,50.17.246.68,5
1843,50.17.246.68,5
1844,50.17.246.68,5
1845,54.225.191.62,5
1846,54.225.191.62,5
1847,50.17.246.68,5
1848,172.24.1.81,1
1849,50.17.246.68,5
1850,50.17.246.68,5
1851,50.17.246.68,5
1852,54.225.191.62,5
1853,54.225.191.62,5
1854,50.17.246.68,5
1855,50.17.246.68,5
1856,54.225.191.62,5
1857,50.17.246.68,5
1858,50.17.246.68,5
1859,54.225.191.62,5
1860,172.23.1.80,1
1861,50.17.246.68,5
1862,50.17.246.68,5
1863,50.17.246.68,5
1864,50.17.246.68,5
1865,54.225.191.62,5
1866,54.225.191.62,5
1867,50.17.246.68,5
1868,50.17.246.68,5
1869,50.17.246.68,5
1870,54.225.191.62,5
1871,54.225.191.62,5
1872,50.17.246.68,5
1873,50.17.246.68,5
1874,50.17.246.68,5
1875,50.17.246.68,5
1876,54.225.191.62,5
1877,50.17.246.68,5
1878,50.17.246.68,5
1879,54.225.191.62,5
1880,50.17.246.68,5
1881,54.225.191.62,5
1882,172.24.1.80,1
1883,172.22.1.81,1
1884,172.22.1.90,1
1885,172.22.1.90,1
1886,50.17.246.68,5
1887,50.17.246.68,5
1888,54.225.191.62,5
1889,50.17.246.68,5
1890,50.17.246.68,5
1891,50.17.246.68,5
1892,54.225.191.62,5
1893,50.17.246.68,5
1894,54.225.191.62,5
1895,172.22.1.90,1
1896,50.17.246.68,5
1897,50.17.246.68,5
1898,54.225.191.62,5
1899,50.17.246.68,5
1900,54.225.191.62,5
1901,50.17.246.68,5
1902,54.225.191.62,5
1903,50.17.246.68,5
1904,50.17.246.68,5
1905,50.17.246.68,5
1906,50.17.246.68,5
1907,54.225.191.62,5
1908,50.17.246.68,5
1909,50.17.246.68,5
1910,50.17.246.68,5
1911,54.225.191.62,5
1912,50.17.246.68,5
1913,50.17.246.68,5
1914,54.225.191.62,5
1915,50.17.246.68,5
1916,54.225.191.62,5
1917,50.17.246.68,5
1918,54.225.191.62,5
1919,172.24.1.81,1
1920,172.22.1.81,1
1921,172.22.1.90,1
1922,172.22.1.90,1
1923,50.17.246.68,5
1924,50.17.246.68,5
1925,50.17.246.68,5
1926,54.225.191.62,5
1927,50.17.246.68,5
1928,54.225.191.62,5
1929,50.17.246.68,5
1930,50.17.246.68,5
1931,50.17.246.68,5
1932,54.225.191.62,5
1933,50.17.246.68,5
1934,50.17.246.68,5
1935,54.225.191.62,5
1936,50.17.246.68,5
1937,54.225.191.62,5
1938,50.17.246.68,5
1939,50.17.246.68,5
1940,172.22.1.80,1
1941,172.22.1.80,1
1942,172.23.1.81,1
1943,172.22.1.80,1
1944,172.24.1.80,1
1945,172.22.1.81,1
1946,172.22.1.81,1
1947,172.21.1.81,1
1948,172.22.1.90,1
1949,172.22.1.80,1
1950,172.24.1.81,1
1951,172.22.1.81,1
1952,172.21.1.81,1
1953,172.22.1.81,1
1954,172.22.1.80,1
1955,172.21.1.81,1
1956,172.24.1.80,1
1957,172.22.1.90,1
1958,172.22.1.81,1
1959,172.22.1.90,1
1960,172.22.1.80,1
1961,172.22.1.81,1
1962,172.22.1.90,1
1963,172.24.1.81,1
1964,172.22.1.81,1
1965,172.23.1.81,1
1966,172.22.1.81,1
1967,172.22.1.80,1
1968,172.22.1.90,1
1969,172.22.1.90,1
1970,172.22.1.81,1
1971,172.23.1.81,1
1972,172.22.1.90,1
1973,172.24.1.81,1
1974,172.23.1.80,1
1975,172.24.1.81,1
1976,172.22.1.90,1
1977,172.21.1.80,1
1978,172.22.1.81,1
1979,172.22.1.81,1
1980,172.22.1.90,1
1981,172.21.1.80,1
1982,172.22.1.80,1
1983,172.23.1.81,1
1984,172.22.1.90,1
1985,172.24.1.80,1
1986,172.22.1.90,1
1987,172.22.1.90,1
1988,172.24.1.81,1
1989,172.22.1.90,1
1990,192.168.0.9,1
1991,172.23.1.81,1
1992,172.22.1.81,1
1993,172.22.1.90,1
1994,172.22.1.80,1
1995,172.21.1.80,1
1996,172.22.1.81,1
1997,172.22.1.90,1
1998,172.22.1.90,1
1999,172.23.1.81,1
2000,172.24.1.81,1
2001,172.22.1.81,1
2002,172.24.1.81,1
2003,172.22.1.81,1
2004,172.22.1.80,1
2005,172.21.1.80,1
2006,172.22.1.80,1
2007,172.22.1.90,1
2008,172.22.1.90,1
2009,172.21.1.80,1
2010,172.24.1.81,1
2011,172.24.1.80,1
2012,172.24.1.81,1
2013,34.239.253.124,3
2014,172.22.1.81,1
2015,172.23.1.80,1
2016,172.22.1.81,1
2017,172.22.1.90,1
2018,172.23.1.81,1
2019,172.24.1.80,1
2020,172.24.1.81,1
2021,172.22.1.80,1
2022,172.21.1.80,1
2023,172.22.1.81,1
2024,172.24.1.81,1
2025,172.22.1.90,1
2026,172.21.1.80,1
2027,172.22.1.90,1
2028,172.22.1.90,1
2029,172.22.1.81,1
2030,172.22.1.90,1
2031,172.22.1.81,1
2032,172.22.1.90,1
2033,172.22.1.81,1
2034,172.22.1.81,1
2035,172.22.1.81,1
2036,172.21.1.81,1
2037,172.22.1.90,1
2038,172.22.1.81,1
2039,172.22.1.90,1
2040,172.22.1.90,1
2041,172.22.1.80,1
2042,172.21.1.80,1
2043,172.24.1.81,1
2044,172.22.1.81,1
2045,172.22.1.81,1
2046,172.21.1.80,1
2047,172.22.1.90,1
2048,172.23.1.80,1
2049,172.22.1.90,1
2050,172.22.1.81,1
2051,172.24.1.81,1
2052,172.23.1.80,1
2053,172.22.1.90,1
2054,172.22.1.81,1
2055,172.23.1.81,1
2056,172.21.1.80,1
2057,172.23.1.80,1
2058,172.22.1.90,1
2059,172.22.1.81,1
2060,172.23.1.80,1
2061,172.22.1.90,1
2062,172.22.1.90,1
2063,172.22.1.81,1
2064,172.22.1.90,1
2065,172.22.1.90,1
2066,172.22.1.90,1
2067,172.23.1.81,1
2068,172.24.1.81,1
2069,172.22.1.81,1
2070,172.24.1.81,1
2071,172.23.1.80,1
2072,172.24.1.81,1
2073,172.22.1.90,1
2074,172.24.1.80,1
2075,172.22.1.81,1
2076,172.24.1.81,1
2077,172.22.1.80,1
2078,172.22.1.81,1
2079,172.22.1.81,1
2080,172.22.1.81,1
2081,172.21.1.80,1
2082,172.22.1.81,1
2083,172.21.1.80,1
2084,172.22.1.81,1
2085,172.22.1.90,1
2086,172.22.1.90,1
2087,172.24.1.81,1
2088,172.23.1.80,1
2089,172.22.1.80,1
2090,172.22.1.81,1
2091,172.22.1.81,1
2092,172.22.1.90,1
2093,172.22.1.90,1
2094,172.22.1.90,1
2095,172.23.1.81,1
2096,172.24.1.80,1
2097,172.24.1.81,1
2098,172.22.1.90,1
2099,172.22.1.90,1
2100,172.22.1.80,1
2101,172.23.1.80,1
2102,172.22.1.81,1
2103,172.24.1.80,1
2104,172.23.1.81,1
2105,172.22.1.90,1
2106,172.22.1.81,1
2107,172.23.1.81,1
2108,172.22.1.81,1
2109,172.22.1.90,1
2110,172.22.1.81,1
2111,172.22.1.90,1
2112,172.22.1.90,1
2113,172.24.1.80,1
2114,172.22.1.81,1
2115,172.23.1.80,1
2116,172.23.1.80,1
2117,172.22.1.80,1
2118,172.22.1.80,1
2119,172.22.1.81,1
2120,172.23.1.80,1
2121,172.24.1.81,1
2122,172.23.1.81,1
2123,172.22.1.80,1
2124,172.24.1.80,1
2125,172.23.1.81,1
2126,172.22.1.81,1
2127,172.23.1.80,1
2128,172.23.1.81,1
2129,172.22.1.81,1
2130,172.24.1.81,1
2131,172.24.1.81,1
2132,172.22.1.80,1
2133,172.23.1.80,1
2134,172.22.1.90,1
2135,172.23.1.80,1
2136,172.22.1.81,1
2137,172.22.1.80,1
2138,172.22.1.81,1
2139,172.23.1.80,1
2140,162.125.6.3,1
2141,172.23.1.80,1
2142,172.23.1.81,1
2143,172.22.1.90,1
2144,172.23.1.80,1
2145,172.22.1.90,1
2146,172.24.1.81,1
2147,172.22.1.81,1
2148,172.22.1.81,1
2149,172.22.1.80,1
2150,172.24.1.81,1
2151,172.22.1.90,1
2152,172.24.1.81,1
2153,172.22.1.81,1
2154,172.22.1.90,1
2155,172.22.1.90,1
2156,172.22.1.81,1
2157,172.22.1.80,1
2158,172.23.1.80,1
2159,172.23.1.81,1
2160,172.22.1.90,1
2161,172.23.1.80,1
2162,172.24.1.81,1
2163,172.22.1.90,1
2164,172.22.1.80,1
2165,172.24.1.81,1
2166,172.22.1.90,1
2167,172.23.1.80,1
2168,172.22.1.80,1
2169,172.22.1.90,1
2170,172.22.1.90,1
2171,172.22.1.80,1
2172,162.125.6.3,1
2173,162.125.6.3,1
2174,172.217.14.170,1
2175,172.22.1.81,1
2176,172.22.1.81,1
2177,172.22.1.90,1
2178,172.22.1.80,1
2179,172.23.1.81,1
2180,172.24.1.80,1
2181,192.168.0.9,1
2182,172.24.1.81,1
2183,172.23.1.80,1
2184,172.24.1.81,1
2185,172.23.1.80,1
2186,172.24.1.81,1
2187,172.22.1.80,1
2188,172.22.1.80,1
2189,172.22.1.81,1
2190,172.22.1.81,1
2191,172.22.1.80,1
2192,172.22.1.81,1
2193,172.23.1.80,1
2194,172.22.1.80,1
2195,172.23.1.80,1
2196,172.23.1.81,1
2197,172.24.1.81,1
2198,172.22.1.80,1
2199,172.22.1.90,1
2200,172.22.1.81,1
2201,172.22.1.80,1
2202,172.24.1.81,1
2203,172.24.1.81,1
2204,172.22.1.80,1
2205,172.22.1.90,1
2206,172.22.1.80,1
2207,172.22.1.90,1
2208,172.23.1.80,1
2209,172.22.1.80,1
2210,172.22.1.80,1
2211,172.24.1.81,1
2212,172.23.1.81,1
2213,172.22.1.80,1
2214,172.22.1.80,1
2215,172.22.1.81,1
2216,172.22.1.80,1
2217,172.22.1.80,1
2218,172.22.1.90,1
2219,172.24.1.81,1
2220,172.22.1.90,1
2221,172.23.1.80,1
2222,172.22.1.81,1
2223,172.22.1.80,1
2224,172.22.1.90,1
2225,172.22.1.90,1
2226,172.24.1.80,1
2227,172.23.1.80,1
2228,172.22.1.81,1
2229,172.22.1.81,1
2230,172.22.1.90,1
2231,172.22.1.80,1
2232,172.22.1.80,1
2233,172.22.1.90,1
2234,172.23.1.81,1
2235,172.22.1.80,1
2236,172.22.1.80,1
2237,172.24.1.81,1
2238,172.22.1.80,1
2239,172.22.1.81,1
2240,172.22.1.90,1
